Sentence #,Word,POS,Tag
,challenged,VBN,O
,by,IN,O
,the,DT,O
,Gozi,NNP,B-OS
,family,NN,O
,(,(,O
,17.20%,CD,O
,),),O
,.,.,O
Sentence: 920,From,IN,O
,mid,SYM,O
,-,:,O
,2016,CD,O
,Kaspersky,NNP,O
,says,VBZ,O
,it,PRP,O
,discovered,VBD,O
,that,IN,O
,the,DT,O
,number,NN,O
,of,IN,O
,attacked,JJ,O
,Android,NNP,B-OS
,users,NNS,O
,was,VBD,O
,increasing,VBG,O
,at,IN,O
,an,DT,O
,exponential,JJ,O
,rate,NN,O
,",",",",O
,from,IN,O
,just,RB,O
,"3,967",CD,O
,in,IN,O
,January,NNP,O
,to,TO,O
,around,IN,O
,"75,000",CD,O
,in,IN,O
,October,NNP,O
,.,.,O
Sentence: 921,The,DT,O
,number,NN,O
,of,IN,O
,users,NNS,O
,that,WDT,O
,encountered,VBD,O
,Android,NNP,B-OS
,malware,NN,O
,during,IN,O
,the,DT,O
,year,NN,O
,increased,VBD,O
,430%,CD,O
,to,TO,O
,reach,VB,O
,"305,000",CD,O
,worldwide,NN,O
,",",",",O
,thanks,NNS,O
,in,IN,O
,large,JJ,O
,part,NN,O
,to,TO,O
,two,CD,O
,malware,NN,O
,families,NNS,O
,",",",",O
,Asacub,NNP,B-MAL
,and,CC,O
,Svpeng,NNP,B-MAL
,",",",",O
,which,WDT,O
,mainly,RB,O
,affected,VBD,O
,people,NNS,O
,in,IN,O
,Russia,NNP,O
,.,.,O
Sentence: 922,TSPYOZBOT,NNP,B-MAL
,is,VBZ,O
,the,DT,O
,Trend,NNP,O
,Micro,NNP,O
,detection,NN,O
,for,IN,O
,malware,NN,O
,related,VBN,O
,to,TO,O
,what,WP,O
,the,DT,O
,industry,NN,O
,dubs,NN,O
Sentence: 923,ZeuS,NNP,B-MAL
,botnets,NNS,O
,.,.,O
Sentence: 924,ZeuS,NNP,B-MAL
,botnet,NN,O
,",",",",O
,in,IN,O
,fact,NN,O
,",",",",O
,is,VBZ,O
,a,DT,O
,shortened,JJ,O
,term,NN,O
,for,IN,O
,networks,NNS,O
,of,IN,O
,compromised,JJ,O
,computers,NNS,O
,that,WDT,O
,use,VBP,O
,ZeuS,NNP,B-MAL
,/,NNP,O
,ZBOT,NNP,B-MAL
,Trojans,NNPS,O
,in,IN,O
,their,PRP$,O
,botnet-related,JJ,O
,operations,NNS,O
,.,.,O
Sentence: 925,According,VBG,O
,to,TO,O
,Forbes,NNP,O
,",",",",O
,Svpeng,NNP,B-MAL
,started,VBN,O
,by,IN,O
,acting,VBG,B-BEH
,like,IN,O
,a,DT,O
,Google,NNP,O
,Play,NNP,O
,buy-credit,NN,O
,window,NN,O
,",",",",O
,opening,VBG,O
,over,IN,O
,the,DT,O
,top,NN,O
,of,IN,O
,the,DT,O
,store,NN,O
,requesting,VBG,O
,credit,NN,O
,card,NN,O
,details,NNS,O
,.,.,O
Sentence: 926,TSPYOZBOT,NNP,B-MAL
,variants,NNS,O
,typically,RB,O
,arrive,JJ,O
,via,IN,O
,spam,NN,O
,appearing,VBG,O
,to,TO,O
,come,VB,O
,from,IN,O
,legitimate,JJ,O
,sources,NNS,O
,",",",",O
,asking,VBG,O
,recipients,NNS,O
,to,TO,O
,click,VB,O
,a,DT,O
,link,NN,O
,.,.,O
Sentence: 927,The,DT,O
,said,VBD,O
,link,NN,O
,leads,VBZ,O
,to,TO,O
,the,DT,O
,download,NN,O
,of,IN,O
,TSPYOZBOT,NNP,B-MAL
,",",",",O
,which,WDT,O
,silently,RB,O
,sits,VBZ,O
,in,IN,O
,systems,NNS,O
,to,TO,O
,wait,VB,O
,for,IN,O
,users,NNS,O
,to,TO,O
,key,VB,O
,in,IN,O
,their,PRP$,O
,credentials,NNS,O
,to,TO,O
,particular,VB,O
,sites,NNS,O
,.,.,O
Sentence: 928,Since,IN,O
,2007,CD,O
,",",",",O
,Trend,NNP,O
,Micro,NNP,O
,has,VBZ,O
,been,VBN,O
,monitoring,VBG,O
,the,DT,O
,ZBOT,NNP,B-MAL
,family,NN,O
,.,.,O
Sentence: 929,The,DT,O
,number,NN,O
,of,IN,O
,ZBOT,NNP,B-MAL
,detections,NNS,O
,has,VBZ,O
,substantially,RB,O
,grown,VBN,O
,over,IN,O
,the,DT,O
,years,NNS,O
,.,.,O
Sentence: 930,To,TO,O
,date,NN,O
,",",",",O
,Trend,NNP,O
,Micro,NNP,O
,has,VBZ,O
,seen,VBN,O
,over,IN,O
,"2,000",CD,O
,ZBOT,JJ,B-MAL
,detections,NNS,O
,and,CC,O
,the,DT,O
,numbers,NNS,O
,continue,VBP,O
,to,TO,O
,rise,VB,O
,.,.,O
Sentence: 931,How,WRB,O
,does,VBZ,O
,this,DT,O
,threat,NN,O
,get,VB,O
,into,IN,O
,users,NNS,O
,',POS,O
,systems,NNS,O
,?,.,O
Sentence: 932,The,DT,O
,threat,NN,O
,may,MD,O
,arrive,VB,O
,as,IN,O
,a,DT,O
,spammed,JJ,B-DVEC
,message,NN,I-DVEC
,or,CC,O
,may,MD,O
,be,VB,O
,unknowingly,RB,O
,downloaded,VBN,O
,from,IN,O
,compromised,VBN,B-DVEC
,websites,NNS,I-DVEC
,.,.,O
Sentence: 933,The,DT,O
,majority,NN,O
,of,IN,O
,ZBOT,NNP,B-MAL
,detections,NNS,O
,have,VBP,O
,been,VBN,O
,found,VBN,O
,to,TO,O
,target,VB,O
,bank-related,JJ,O
,websites,NNS,O
,.,.,O
Sentence: 934,However,RB,O
,",",",",O
,recent,JJ,O
,spam,NN,O
,runs,NNS,O
,have,VBP,O
,shown,VBN,O
,an,DT,O
,increasing,VBG,O
,diversity,NN,O
,in,IN,O
,targets,NNS,O
,.,.,O
Sentence: 935,The,DT,O
,list,NN,O
,of,IN,O
,noteworthy,JJ,O
,ZBOT,NNP,B-MAL
,variants,NNS,O
,include,VBP,O
,TROJOZBOT.SVR,NNP,B-MAL
,",",",",O
,which,WDT,O
,was,VBD,O
,used,VBN,O
,to,TO,O
,spam,VB,O
,government,NN,O
,agencies,NNS,O
,;,:,O
,TSPYOZBOT.JF,NNP,B-MAL
,",",",",O
,which,WDT,O
,targeted,VBD,O
,AIM,NNP,O
,users,NNS,O
,;,:,O
,and,CC,O
,TSPYOZBOT.CCB,NNP,B-MAL
,",",",",O
,which,WDT,O
,targeted,VBD,O
,social,JJ,O
,networking,JJ,O
,site,NN,O
,",",",",O
,Facebook,NNP,O
,.,.,O
Sentence: 936,Later,RB,O
,",",",",O
,the,DT,O
,group,NN,O
,in,IN,O
,charge,NN,O
,switched,VBD,O
,tactics,NNS,O
,to,TO,O
,ransomware,VB,O
,",",",",O
,popping,VBG,O
,up,RP,O
,a,DT,O
,fake,JJ,O
,FBI,NNP,O
,,NNP,O
,penalty,NN,O
,notification,NN,O
,,NN,O
,on,IN,O
,screens,NNS,O
,and,CC,O
,locking,VBG,B-BEH
,devices,NNS,O
,until,IN,O
,the,DT,O
,gang,NN,O
,was,VBD,O
,paid,VBN,O
,.,.,O
Sentence: 937,Spammed,NNP,B-DVEC
,messages,NNS,I-DVEC
,typically,RB,O
,purport,VBP,O
,to,TO,O
,be,VB,O
,from,IN,O
,legitimate,JJ,O
,companies,NNS,O
,and,CC,O
,",",",",O
,more,RBR,O
,recently,RB,O
,",",",",O
,from,IN,O
,government,NN,O
,agencies,NNS,O
,.,.,O
Sentence: 938,One,CD,O
,recent,JJ,O
,ZeuS,NNP,B-MAL
,attack,NN,O
,targeted,VBD,O
,Bank,NNP,O
,of,IN,O
,America,NNP,O
,Military,NNP,O
,Bank,NNP,O
,customers,NNS,O
,.,.,O
Sentence: 939,ZBOT,JJ,B-MAL
,variants,NNS,O
,have,VBP,O
,likewise,RB,O
,been,VBN,O
,found,VBN,O
,in,IN,O
,a,DT,O
,spam,NN,O
,run,NN,O
,that,WDT,O
,rides,VBZ,O
,on,IN,O
,popular,JJ,O
,events,NNS,O
,such,JJ,O
,as,IN,O
,Michael,NNP,O
,Jackson's,NNP,O
,death,NN,O
,.,.,O
Sentence: 940,Trend,NNP,O
,Micro,NNP,O
,also,RB,O
,found,VBD,O
,a,DT,O
,ZBOT,NNP,B-MAL
,variant,NN,O
,that,WDT,O
,leveraged,VBD,O
,the,DT,O
,Windows,NNP,O
,LNK,NNP,O
,flaw,NN,O
,.,.,O
Sentence: 941,A,DT,O
,new,JJ,O
,ZBOT,NNP,B-MAL
,variant,NN,O
,was,VBD,O
,spotted,VBN,O
,that,IN,O
,was,VBD,O
,supposedly,RB,O
,signed,VBN,O
,by,IN,O
,a,DT,O
,legitimate,JJ,O
,antivirus,NN,O
,company,NN,O
,.,.,O
Sentence: 942,In,IN,O
,reality,NN,O
,",",",",O
,the,DT,O
,signature,NN,O
,had,VBD,O
,been,VBN,O
,lifted,VBN,O
,from,IN,O
,a,DT,O
,legitimate,JJ,O
,application,NN,O
,of,IN,O
,the,DT,O
,company,NN,O
,without,IN,O
,their,PRP$,O
,knowledge,NN,O
,or,CC,O
,consent,NN,O
,.,.,O
Sentence: 943,How,WRB,O
,does,VBZ,O
,it,PRP,O
,trick,VB,O
,users,NNS,O
,into,IN,O
,clicking,VBG,O
,links,NNS,O
,?,.,O
Sentence: 944,Spammed,NNP,B-DVEC
,messages,NNS,I-DVEC
,typically,RB,O
,purport,VBP,O
,to,TO,O
,be,VB,O
,from,IN,O
,legitimate,JJ,O
,companies,NNS,O
,and,CC,O
,",",",",O
,more,RBR,O
,recently,RB,O
,",",",",O
,from,IN,O
,government,NN,O
,agencies,NNS,O
,.,.,O
Sentence: 945,ZBOT,JJ,B-MAL
,variants,NNS,O
,have,VBP,O
,likewise,RB,O
,been,VBN,O
,found,VBN,O
,in,IN,O
,a,DT,O
,spam,NN,O
,run,NN,O
,that,WDT,O
,rides,VBZ,O
,on,IN,O
,popular,JJ,O
,events,NNS,O
,such,JJ,O
,as,IN,O
,Michael,NNP,O
,Jackson's,NNP,O
,death,NN,O
,.,.,O
Sentence: 946,What,WP,O
,is,VBZ,O
,the,DT,O
,primary,JJ,O
,purpose,NN,O
,of,IN,O
,the,DT,O
,ZeuS,NNP,B-MAL
,botnet,NN,O
,?,.,O
Sentence: 947,Last,JJ,O
,year,NN,O
,",",",",O
,Kaspersky,NNP,O
,noted,VBD,O
,the,DT,O
,group's,JJ,O
,decision,NN,O
,to,TO,O
,start,VB,O
,attacking,VBG,O
,users,NNS,O
,outside,IN,O
,Russia's,NNP,O
,borders,NNS,O
,.,.,O
Sentence: 948,It,PRP,O
,is,VBZ,O
,primarily,RB,O
,designed,VBN,O
,for,IN,O
,data,NNS,B-CAP
,theft,NN,I-CAP
,or,CC,O
,to,TO,O
,steal,VB,B-BEH
,account,NN,O
,information,NN,O
,from,IN,O
,various,JJ,O
,sites,NNS,O
,like,IN,O
,online,NN,B-DVEC
,banking,NN,I-DVEC
,",",",",O
,social,JJ,B-DVEC
,networking,NN,I-DVEC
,",",",",O
,and,CC,O
,e-commerce,NN,B-DVEC
,sites,NNS,I-DVEC
,.,.,O
Sentence: 949,How,WRB,O
,does,VBZ,O
,this,DT,O
,threat,NN,O
,make,VB,O
,money,NN,O
,for,IN,O
,its,PRP$,O
,perpetrators,NNS,O
,?,.,O
Sentence: 950,It,PRP,O
,generates,VBZ,O
,a,DT,O
,list,NN,O
,of,IN,O
,bank-related,JJ,O
,websites,NNS,O
,or,CC,O
,financial,JJ,O
,institutions,NNS,O
,from,IN,O
,which,WDT,O
,it,PRP,O
,attempts,VBZ,O
,to,TO,O
,steal,VB,B-BEH
,sensitive,JJ,O
,online,NN,O
,banking,VBG,O
,information,NN,O
,such,JJ,O
,as,IN,O
,user,JJ,O
,names,NNS,O
,and,CC,O
,passwords,NNS,O
,.,.,O
Sentence: 951,It,PRP,O
,then,RB,O
,monitors,VBZ,O
,the,DT,O
,user's,JJ,O
,Web,NNP,O
,browsing,NN,O
,activities,NNS,O
,(,(,O
,both,DT,O
,HTTP,NNP,O
,and,CC,O
,HTTPS,NNP,O
,),),O
,using,VBG,O
,the,DT,O
,browser,NN,O
,window,NN,O
,titles,NNS,O
,or,CC,O
,address,JJ,O
,bar,NN,O
,URLs,NNP,O
,as,IN,O
,triggers,NNS,O
,for,IN,O
,its,PRP$,O
,attack,NN,O
,.,.,O
Sentence: 952,Newer,NNP,O
,ZBOT,NNP,B-MAL
,variants,NNS,O
,use,VBP,O
,JavaScript,NNP,O
,codes,NNS,O
,",",",",O
,inserting,VBG,O
,these,DT,O
,into,IN,O
,a,DT,O
,legitimate,JJ,O
,bank's,NN,O
,Web,NNP,O
,page,NN,O
,.,.,O
Sentence: 953,Other,JJ,O
,ZBOT,NNP,B-MAL
,variants,NNS,O
,display,VBP,O
,a,DT,O
,second,JJ,O
,fake,JJ,B-DVEC
,login,NN,I-DVEC
,page,NN,I-DVEC
,after,IN,O
,the,DT,O
,original,JJ,O
,login,NN,O
,page,NN,O
,to,TO,O
,get,VB,O
,additional,JJ,O
,information,NN,O
,.,.,O
Sentence: 954,Cybercriminals,NNS,O
,may,MD,O
,either,VB,O
,siphon,VB,B-BEH
,money,NN,O
,directly,RB,O
,from,IN,O
,victim,NN,O
,accounts,NNS,O
,.,.,O
Sentence: 955,They,PRP,O
,may,MD,O
,either,VB,O
,steal,VB,B-BEH
,money,NN,O
,directly,RB,O
,from,IN,O
,the,DT,O
,victim,NN,O
,",",",",O
,or,CC,O
,use,VB,O
,them,PRP,O
,as,IN,O
,conduits,NNS,O
,or,CC,O
Sentence: 956,money,NN,O
,mules,NNS,O
Sentence: 957,that,DT,O
,help,NN,O
,transfer,VB,O
,funds,NNS,O
,from,IN,O
,victims,NNS,O
,to,TO,O
,cybercriminal,JJ,O
,bank,NN,O
,accounts,NNS,O
,.,.,O
Sentence: 958,The,DT,O
,tool,NN,O
,was,VBD,O
,used,VBN,O
,in,IN,O
,banking,NN,O
,attacks,NNS,O
,and,CC,O
,",",",",O
,more,RBR,O
,recently,RB,O
,",",",",O
,attacks,NNS,O
,on,IN,O
,major,JJ,O
,businesses,NNS,O
,and,CC,O
,infrastructure,NN,O
,in,IN,O
,the,DT,O
,United,NNP,O
,States,NNPS,O
,",",",",O
,Canada,NNP,O
,and,CC,O
,Britain,NNP,O
,.,.,O
Sentence: 959,According,VBG,O
,to,TO,O
,Google,NNP,O
,Translate,NNP,O
,",",",",O
,the,DT,O
,ministry's,NN,O
,April,NNP,O
,11,CD,O
,announcement,NN,O
,says,VBZ,O
,the,DT,O
,arrests,NNS,O
,took,VBD,O
,place,NN,O
,in,IN,O
,Chelyabinsk,NNP,O
,during,IN,O
,March,NNP,O
,.,.,O
Sentence: 960,These,DT,O
,routines,NNS,O
,risk,NN,O
,exposing,VBG,O
,the,DT,O
,user's,JJ,O
,account,NN,O
,information,NN,O
,",",",",O
,which,WDT,O
,may,MD,O
,then,RB,O
,lead,VB,O
,to,TO,O
,the,DT,O
,unauthorized,JJ,O
,use,NN,O
,of,IN,O
,the,DT,O
,stolen,VBN,O
,data,NNS,O
,.,.,O
Sentence: 961,Who,WP,O
,are,VBP,O
,at,IN,O
,risk,NN,O
,?,.,O
Sentence: 962,ZBOT,JJ,B-MAL
,variants,NNS,O
,target,VBP,O
,online,JJ,O
,banking,NN,O
,users,NNS,O
,in,IN,O
,general,JJ,O
,.,.,O
Sentence: 963,As,IN,O
,mentioned,VBN,O
,in,IN,O
,the,DT,O
,section,NN,O
,How,WRB,O
,does,VBZ,O
,this,DT,O
,threat,NN,O
,get,VB,O
,into,IN,O
,users,NNS,O
,',POS,O
,systems,NNS,O
,?,.,O
Sentence: 964,",",",",O
,ZBOT,NNP,B-MAL
,spreading,VBG,O
,via,IN,O
,spam,JJ,B-DVEC
,uses,NNS,O
,latest,JJS,O
,headlines,NNS,O
,or,CC,O
,convincing,VBG,O
,email,JJ,O
,content,NN,O
,",",",",O
,or,CC,O
,exploit,JJ,O
,flaws,NNS,O
,in,IN,O
,commonly-used,JJ,O
,software,NN,O
,.,.,O
Sentence: 965,Almost,RB,O
,anyone,NN,O
,can,MD,O
,fall,VB,O
,prey,NN,O
,to,TO,O
,its,PRP$,O
,schemes,NNS,O
,.,.,O
Sentence: 966,Users,NNS,O
,with,IN,O
,ZBOT-infected,JJ,O
,systems,NNS,O
,who,WP,O
,log,VBP,O
,in,IN,O
,to,TO,O
,any,DT,O
,of,IN,O
,the,DT,O
,targeted,VBN,O
,sites,NNS,O
,are,VBP,O
,at,IN,O
,risk,NN,O
,of,IN,O
,losing,VBG,O
,personal,JJ,O
,information,NN,O
,to,TO,O
,cybercriminals,NNS,O
,.,.,O
Sentence: 967,What,WP,O
,does,VBZ,O
,the,DT,O
,malware,NN,O
,do,VBP,O
,with,IN,O
,the,DT,O
,information,NN,O
,it,PRP,O
,gathers,VBZ,O
,?,.,O
Sentence: 968,It,PRP,O
,sends,VBZ,O
,the,DT,O
,gathered,JJ,O
,information,NN,O
,via,IN,O
,HTTP,NNP,O
,POST,NNP,O
,to,TO,O
,remote,VB,O
,URLs,NNP,O
,.,.,O
Sentence: 969,Cybercriminals,NNS,O
,may,MD,O
,then,RB,O
,use,VB,O
,this,DT,O
,information,NN,O
,for,IN,O
,their,PRP$,O
,malicious,JJ,O
,activities,NNS,O
,.,.,O
Sentence: 970,The,DT,O
,operatives,NNS,O
,,VBP,O
,seized,VBD,O
,a,DT,O
,significant,JJ,O
,amount,NN,O
,of,IN,O
,computer,NN,O
,equipment,NN,O
,with,IN,O
,traces,NNS,O
,of,IN,O
,Internet,NNP,O
,dissemination,NN,O
,of,IN,O
,malicious,JJ,O
,software,NN,O
,",",",",O
,mobile,JJ,O
,phones,NNS,O
,",",",",O
,SIM,NNP,O
,cards,NNS,O
,",",",",O
,electronic,JJ,O
,media,NNS,O
,",",",",O
,server,NN,O
,hardware,NN,O
,",",",",O
,,VBP,O
,the,DT,O
,statement,NN,O
,notes,NNS,O
,",",",",O
,along,IN,O
,with,IN,O
,the,DT,O
,credit,NN,O
,cards,NNS,O
,that,WDT,O
,received,VBD,O
,the,DT,O
,stolen,VBN,O
,funds,NNS,O
,.,.,O
Sentence: 971,They,PRP,O
,may,MD,O
,be,VB,O
,sold,VBN,O
,in,IN,O
,underground,JJ,O
,markets,NNS,O
,.,.,O
Sentence: 972,What,WP,O
,makes,VBZ,O
,this,DT,O
,threat,NN,B-CAP
,persistent,NN,I-CAP
,?,.,O
Sentence: 973,In,IN,O
,addition,NN,O
,to,TO,O
,its,PRP$,O
,social,JJ,B-DVEC
,engineering,NN,I-DVEC
,tactics,NNS,O
,and,CC,O
,ever-evolving,JJ,O
,spamming,NN,B-DVEC
,techniques,NNS,O
,",",",",O
,ZBOT,NNP,B-MAL
,makes,VBZ,O
,detection,NN,O
,difficult,JJ,O
,because,IN,O
,of,IN,O
,its,PRP$,O
,rootkit,NN,B-CAP
,capabilities,NNS,O
,.,.,O
Sentence: 974,Upon,IN,O
,installing,VBG,O
,itself,PRP,O
,on,IN,O
,an,DT,O
,affected,JJ,O
,system,NN,O
,",",",",O
,ZBOT,NNP,B-MAL
,creates,VBZ,O
,a,DT,O
,folder,NN,O
,with,IN,O
,attributes,NNS,O
,set,VBN,O
,to,TO,O
,System,NNP,O
,and,CC,O
,Hidden,NNP,O
,to,TO,O
,prevent,VB,O
,users,NNS,O
,from,IN,O
,discovering,VBG,O
,and,CC,O
,removing,VBG,O
,its,PRP$,O
,components,NNS,O
,.,.,O
Sentence: 975,Furthermore,RB,O
,",",",",O
,ZBOT,NNP,B-BEH
,is,VBZ,O
,capable,JJ,O
,of,IN,O
,disabling,VBG,B-BEH
,Windows,NNP,I-BEH
,Firewall,NNP,I-BEH
,and,CC,O
,of,IN,O
,injecting,VBG,O
,itself,PRP,O
,into,IN,O
,processes,NNS,O
,to,TO,O
,become,VB,O
,memory-resident,JJ,B-CAP
,.,.,O
Sentence: 976,It,PRP,O
,also,RB,O
,terminates,VBZ,O
,itself,PRP,O
,if,IN,O
,certain,JJ,O
,known,VBN,O
,firewall,NN,O
,processes,NNS,O
,are,VBP,O
,found,VBN,O
,on,IN,O
,the,DT,O
,system,NN,O
,.,.,O
Sentence: 977,ZBOT,NNP,B-MAL
,variants,NNS,O
,also,RB,O
,figure,VBP,O
,in,IN,O
,daisy-chain,NN,O
,downloads,NNS,O
,involving,VBG,O
,other,JJ,O
,malware,JJ,O
,families,NNS,O
,such,JJ,O
,as,IN,O
,WALEDAC,NNP,O
,and,CC,O
,FAKEAV,NNP,O
,.,.,O
Sentence: 978,Moreover,RB,O
,",",",",O
,ZBOT,NNP,B-MAL
,creators,NNS,O
,leveraged,VBD,O
,the,DT,O
,Windows,NNP,O
,LNK,NNP,O
,flaw,NN,O
,and,CC,O
,have,VBP,O
,abused,VBN,O
,the,DT,O
,PDF,NNP,O
,Launch,NNP,O
,feature,NN,O
,in,IN,O
,some,DT,O
,Adobe,NNP,O
,products,NNS,O
,.,.,O
Sentence: 979,Using,VBG,O
,the,DT,O
,aforementioned,VBN,O
,as,IN,O
,entry,NN,O
,points,NNS,O
,allow,VBP,O
,ZBOT,NNP,B-MAL
,variants,NNS,O
,to,TO,O
,get,VB,O
,into,IN,O
,more,JJR,O
,systems,NNS,O
,virtually,RB,O
,undetected,JJ,O
,.,.,O
Sentence: 980,Also,RB,O
,",",",",O
,ZBOT,NNP,B-MAL
,has,VBZ,O
,also,RB,O
,kept,VBN,O
,up,RP,O
,with,IN,O
,trends,NNS,O
,in,IN,O
,operating,VBG,O
,systems,NNS,O
,.,.,O
Sentence: 981,The,DT,O
,translation,NN,O
,suggests,VBZ,O
,a,DT,O
,confession,NN,O
,was,VBD,O
,obtained,VBN,O
,.,.,O
Sentence: 982,Newer,JJR,O
,variants,NNS,O
,feature,VBP,O
,full,JJ,O
,and,CC,O
,integrated,JJ,O
,support,NN,O
,for,IN,O
,new,JJ,O
,Windows,NNP,O
,operating,VBG,O
,systems,NNS,O
,like,IN,O
,Vista,NNP,O
,and,CC,O
,Windows,NNP,O
,7,CD,O
,.,.,O
Sentence: 983,Older,JJR,O
,versions,NNS,O
,only,RB,O
,had,VBD,O
,support,NN,O
,for,IN,O
,the,DT,O
,said,VBD,O
,operating,NN,O
,systems,NNS,O
,with,IN,O
,optional,JJ,O
,modules,NNS,O
,.,.,O
Sentence: 984,What,WP,O
,is,VBZ,O
,the,DT,O
,difference,NN,O
,among,IN,O
,ZeuS,NNP,B-MAL
,",",",",O
,ZBOT,NNP,B-MAL
,",",",",O
,and,CC,O
,Kneber,NNP,O
,?,.,O
Sentence: 985,In,IN,O
,February,NNP,O
,2010,CD,O
,",",",",O
,Trend,NNP,O
,Micro,NNP,O
,researchers,NNS,O
,came,VBD,O
,across,IN,O
,several,JJ,O
,malware,NN,O
,that,WDT,O
,were,VBD,O
,first,JJ,O
,thought,NN,O
,of,IN,O
,as,IN,O
,part,NN,O
,of,IN,O
,a,DT,O
,new,JJ,O
,botnet,NN,O
,dubbed,VBN,O
,as,IN,O
,Kneber,NNP,O
,.,.,O
Sentence: 986,However,RB,O
,Kneber,NNP,O
,",",",",O
,as,IN,O
,it,PRP,O
,turned,VBD,O
,out,RP,O
,",",",",O
,relates,VBZ,O
,to,TO,O
,the,DT,O
,ZeuS,NNP,B-MAL
,botnet,NN,O
,as,IN,O
,a,DT,O
,recently,RB,O
,coined,VBN,O
,term,NN,O
,pertaining,VBG,O
,to,TO,O
,a,DT,O
,specific,JJ,O
,ZBOT,NNP,O
,/,NNP,O
,ZeuS,NNP,O
,compromise,NN,O
,.,.,O
Sentence: 987,On,IN,O
,the,DT,O
,other,JJ,O
,hand,NN,O
,",",",",O
,the,DT,O
,term,NN,O
,',POS,O
,ZBOT,NNP,B-MAL
,',POS,O
,is,VBZ,O
,Trend,NNP,O
,Micro's,NNP,O
,detection,NN,O
,name,NN,O
,for,IN,O
,all,DT,O
,malware,NN,O
,involved,VBN,O
,in,IN,O
,the,DT,O
,massive,JJ,O
,botnet,NN,O
,.,.,O
Sentence: 988,So,IN,O
,what,WP,O
,can,MD,O
,I,PRP,O
,do,VB,O
,to,TO,O
,protect,VB,O
,my,PRP$,O
,computer,NN,O
,from,IN,O
,the,DT,O
,threat,NN,O
,presented,VBN,O
,by,IN,O
,the,DT,O
,ZeuS,NNP,B-MAL
,botnet,NN,O
,?,.,O
Sentence: 989,It,PRP,O
,is,VBZ,O
,important,JJ,O
,that,IN,O
,users,NNS,O
,exercise,VBP,O
,caution,NN,O
,when,WRB,O
,opening,VBG,O
,email,NN,O
,messages,NNS,O
,and,CC,O
,when,WRB,O
,clicking,VBG,O
,URLs,NNP,O
,.,.,O
Sentence: 990,Since,IN,O
,the,DT,O
,ZBOT,NNP,B-MAL
,malware,NN,O
,perpetrators,NNS,O
,are,VBP,O
,constantly,RB,O
,finding,VBG,O
,new,JJ,O
,ways,NNS,O
,to,TO,O
,attack,VB,O
,users,NNS,O
,",",",",O
,users,NNS,O
,are,VBP,O
,advised,VBN,O
,to,TO,O
,employ,VB,O
,safe,JJ,O
,computing,NN,O
,practices,NNS,O
,.,.,O
Sentence: 991,Be,NNP,O
,wary,JJ,O
,of,IN,O
,phishing,VBG,B-BEH
,pages,NNS,O
,that,WDT,O
,purport,VBP,O
,to,TO,O
,be,VB,O
,legitimate,JJ,O
,websites,NNS,O
,",",",",O
,as,IN,O
,these,DT,O
,are,VBP,O
,primarily,RB,O
,designed,VBN,O
,to,TO,O
,fool,VB,O
,unwitting,JJ,O
,users,NNS,O
,into,IN,O
,handing,VBG,O
,over,IN,O
,personal,JJ,O
,information,NN,O
,.,.,O
Sentence: 992,The,DT,O
,infamous,JJ,O
,banking,NN,O
,Trojan,NNP,O
,Svpeng,NNP,B-MAL
,has,VBZ,O
,had,VBN,O
,another,DT,O
,upgrade,NN,O
,",",",",O
,this,DT,O
,time,NN,O
,allowing,VBG,O
,it,PRP,O
,to,TO,O
,abuse,VB,B-CAP
,accessibility,NN,B-DVEC
,services,NNS,I-DVEC
,in,IN,O
,order,NN,O
,to,TO,O
,steal,VB,B-BEH
,entered,JJ,O
,text,NN,O
,",",",",O
,according,VBG,O
,to,TO,O
,Kaspersky,NNP,O
,Lab,NNP,O
,.,.,O
Sentence: 993,Clicking,VBG,O
,links,NNS,B-DVEC
,on,IN,O
,emails,NNS,B-DVEC
,that,WDT,O
,come,VBP,O
,from,IN,O
,unknown,JJ,O
,senders,NNS,O
,is,VBZ,O
,one,CD,O
,of,IN,O
,the,DT,O
,easiest,JJS,O
,ways,NNS,O
,to,TO,O
,fall,VB,O
,prey,NN,O
,to,TO,O
,ZBOT,NNP,B-MAL
,attacks,NNS,O
,.,.,O
Sentence: 994,TSPYOZBOT,NN,B-MAL
,variants,NNS,O
,are,VBP,O
,currently,RB,O
,supported,VBN,O
,by,IN,O
,Trend,NNP,O
,Micro,NNP,O
,GeneriClean,NNP,O
,",",",",O
,a,DT,O
,feature,NN,O
,found,VBN,O
,in,IN,O
,most,JJS,O
,Trend,VBP,O
,Micro,NNP,O
,products,NNS,O
,.,.,O
Sentence: 995,Users,NNS,O
,need,VBP,O
,to,TO,O
,manually,VB,O
,scan,JJ,O
,their,PRP$,O
,systems,NNS,O
,to,TO,O
,trigger,VB,O
,this,DT,O
,.,.,O
Sentence: 996,Solutions,NNS,O
,supported,VBN,O
,by,IN,O
,the,DT,O
,Trend,NNP,O
,Micro,NNP,O
,,NNP,O
,Smart,NNP,O
,Protection,NNP,O
,Network,NNP,O
,,NNP,O
,block,VB,O
,the,DT,O
,spam,NN,O
,used,VBN,O
,by,IN,O
,this,DT,O
,botnet,NN,O
,to,TO,O
,infect,VB,O
,users,NNS,O
,via,IN,O
,the,DT,O
,email,JJ,O
,reputation,NN,O
,service,NN,O
,.,.,O
